,FirstImprovementSearch,FirstChangeSearch,BestImprovementSearch,DeepSearch
983,20591,20494,19515,21359
984,20591,20494,19515,21359
985,20591,20494,19515,21359
986,20591,20494,19515,21359
987,20591,20494,19515,21359
988,20591,20494,19515,21359
989,20591,20494,19515,21359
990,20591,20494,19515,21359
991,20591,20494,19515,21359
992,20591,20494,19515,21359
993,20591,20494,19515,21359
994,20591,20494,19515,21359
995,20591,20494,19515,21359
996,20591,20494,19515,21359
997,20591,20494,19515,21359
998,20591,20494,19515,21359
999,20591,20494,19515,21359
1000,20591,20494,19515,21359
1001,20591,20494,19515,21359
1002,20591,20494,19515,21359
1003,20591,20494,19515,21359
1004,20591,20494,19515,21359
1005,20591,20494,19515,21359
1006,20591,20494,19515,21359
1007,20591,20494,19515,21359
1008,20591,20494,19515,21359
1009,20591,20494,19515,21359
1010,20591,20494,19515,21359
1011,20591,20494,19515,21359
1012,20591,20494,19515,21359
1013,20591,20494,19515,21359
1014,20591,20494,19515,21359
1015,20591,20494,19515,21359
1016,20591,20494,19515,21359
1017,20591,20494,19515,21359
1018,20591,20494,19515,21359
1019,20591,20494,19515,21359
1020,20591,20494,19515,21359
1021,20591,20494,19515,21359
1022,20591,20494,19515,21359
1023,20591,20494,19515,21359
1024,20591,20494,19515,21359
1025,20591,20494,19515,21359
1026,20591,20494,19515,21359
1027,20591,20494,19515,21359
1028,20591,20494,19515,21359
1029,20591,20494,19515,21359
1030,20591,20494,19515,21359
1031,20591,20494,19515,21359
1032,20591,20494,19515,21359
1033,20591,20471,19515,21359
1034,20591,20471,19515,21359
1035,20591,20471,19515,21359
1036,20591,20471,19515,21359
1037,20591,20471,19515,21359
1038,20591,20471,19515,21359
1039,20591,20471,19515,21359
1040,20591,20471,19515,21359
1041,20591,20471,19515,21359
1042,20591,20471,19515,21359
1043,20591,20471,19515,21359
1044,20591,20471,19515,21359
1045,20591,20471,19515,21359
1046,20591,20404,19515,21359
1047,20591,20404,19515,21359
1048,20591,20404,19515,21359
1049,20591,20404,19515,21359
1050,20591,20404,19515,21359
1051,20591,20404,19515,21359
1052,20591,20404,19515,21359
1053,20591,20404,19515,21359
1054,20591,20404,19515,21359
1055,20591,20396,19515,21359
1056,20591,20396,19515,21359
1057,20591,20396,19515,21359
1058,20591,20396,19515,21359
1059,20591,20396,19515,21359
1060,20591,20396,19515,21359
1061,20591,20396,19515,21359
1062,20591,20396,19515,21359
1063,20591,20396,19515,21359
1064,20591,20396,19515,21359
1065,20591,20396,19515,21359
1066,20591,20396,19515,21359
1067,20591,20314,19515,21359
1068,20591,20314,19515,21359
1069,20591,20314,19515,21359
1070,20591,20314,19515,21359
1071,20591,20314,19515,21359
1072,20591,20314,19515,21359
1073,20591,20288,19515,21359
1074,20591,20288,19515,21359
1075,20591,20288,19515,21359
1076,20591,20288,19515,21359
1077,20591,20288,19515,21359
1078,20591,20288,19515,21359
1079,20591,20288,19515,21359
1080,20591,20288,19515,21359
1081,20591,20288,19515,21359
1082,20591,20288,19515,21359
1083,20591,20243,19515,21359
1084,20591,20243,19515,21359
1085,20591,20243,19515,21359
1086,20591,20243,19515,21359
1087,20591,20243,19515,21359
1088,20591,20243,19515,21359
1089,20591,20243,19515,21359
1090,20591,20243,19515,21359
1091,20591,20243,19515,21359
1092,20591,20209,19515,21359
1093,20591,20209,19515,21359
1094,20591,20209,19515,21359
1095,20591,20209,19515,21359
1096,20591,20209,19515,21359
1097,20591,20209,19515,21359
1098,20591,20209,19515,21359
1099,20591,20209,19515,21359
1100,20591,20209,19515,21359
1101,20591,20209,19515,21359
1102,20591,20209,19515,21359
1103,20591,20209,19515,21359
1104,20591,20176,19515,21359
1105,20591,20176,19515,21359
1106,20591,20176,19515,21359
1107,20591,20176,19515,21359
1108,20591,20157,19515,21359
1109,20591,20157,19515,21359
1110,20591,20157,19515,21359
1111,20591,20157,19515,21359
1112,20591,20157,19515,21359
1113,20591,20157,19515,21359
1114,20591,20157,19515,21359
1115,20591,20157,19515,21359
1116,20591,20157,19515,21359
1117,20591,20157,19515,21359
1118,20591,20157,19515,21359
1119,20591,20157,19515,21359
1120,20591,20157,19515,21359
1121,20591,20157,19515,21359
1122,20591,20157,19515,21359
1123,20591,20157,19515,21359
1124,20591,20157,19515,21359
1125,20591,20157,19515,21359
1126,20591,20157,19515,21359
1127,20591,20157,19515,21359
1128,20591,20157,19515,21359
1129,20591,20157,19515,21359
1130,20591,20157,19515,21359
1131,20591,20157,19515,21359
1132,20591,20157,19515,21359
1133,20591,20157,19515,21359
1134,20591,20135,19515,21359
1135,20591,20135,19515,21359
1136,20591,20135,19515,21359
1137,20591,20135,19515,21359
1138,20591,20135,19515,21359
1139,20591,20135,19515,21359
1140,20591,20135,19515,21359
1141,20591,20135,19515,21359
1142,20591,20135,19515,21359
1143,20591,20135,19515,21359
1144,20591,20135,19515,21359
1145,20591,20135,19515,21359
1146,20591,20135,19515,21359
1147,20591,20135,19515,21359
1148,20591,20135,19515,21359
1149,20591,20135,19515,21359
1150,20591,20135,19515,21359
1151,20591,20135,19515,21359
1152,20591,20135,19515,21359
1153,20591,20135,19515,21359
1154,20591,20135,19515,21359
1155,20591,20135,19515,21359
1156,20591,20135,19515,21359
1157,20591,20135,19515,21359
1158,20591,20135,19515,21359
1159,20591,20135,19515,21359
1160,20591,20135,19515,21359
1161,20591,20135,19515,21359
1162,20591,20135,19515,21359
1163,20591,20135,19515,21359
1164,20591,20135,19515,21359
1165,20591,20135,19515,21359
1166,20591,20135,19515,21359
1167,20591,20135,19515,21359
1168,20591,20135,19515,21359
1169,20591,20135,19515,21359
1170,20591,20135,19515,21359
1171,20591,20135,19515,21359
1172,20591,20135,19515,21359
1173,20591,20135,19515,21359
1174,20591,20135,19515,21359
1175,20591,20135,19515,21359
1176,20591,20135,19515,21359
1177,20591,20135,19515,21359
1178,20591,20135,19515,21359
1179,20591,20135,19515,21359
1180,20591,20135,19515,21359
1181,20591,20135,19515,21359
1182,20591,20135,19515,21359
1183,20591,20135,19515,21359
1184,20591,20135,19515,21359
1185,20591,20135,19515,21359
1186,20591,20135,19515,21359
1187,20591,20135,19515,21359
1188,20591,20135,19515,21359
1189,20591,20135,19515,21359
1190,20591,20135,19515,21359
1191,20591,20135,19515,21359
1192,20591,20135,19515,21359
1193,20591,20135,19515,21359
1194,20591,20135,19515,21359
1195,20591,20135,19515,21359
1196,20591,20135,19515,21359
1197,20591,20135,19515,21359
1198,20591,20135,19515,21359
1199,20591,20135,19515,21359
1200,20591,20135,19515,21359
1201,20591,20135,19515,21359
1202,20591,20135,19515,21359
1203,20591,20135,19515,21359
1204,20591,20135,19515,21359
1205,20591,20135,19515,21359
1206,20591,20135,19515,21359
1207,20591,20132,19515,21359
1208,20591,20068,19515,21359
1209,20591,20068,19515,21359
1210,20591,20068,19515,21359
1211,20591,20068,19515,21359
1212,20591,20068,19515,21359
1213,20591,20068,19515,21359
1214,20591,20068,19515,21359
1215,20591,20068,19515,21359
1216,20591,20068,19515,21359
1217,20591,20068,19515,21359
1218,20591,20068,19515,21359
1219,20591,20068,19515,21359
1220,20591,20068,19515,21359
1221,20591,20068,19515,21359
1222,20591,20068,19515,21359
1223,20591,20068,19515,21359
1224,20591,20068,19515,21359
1225,20591,20068,19515,21359
1226,20591,20068,19515,21359
1227,20591,20068,19515,21359
1228,20591,20068,19515,21359
1229,20591,20068,19515,21359
1230,20591,20068,19515,21359
1231,20591,20068,19515,21359
1232,20591,20068,19515,21359
1233,20591,20068,19515,21359
1234,20591,20068,19515,21359
1235,20591,20068,19515,21359
1236,20591,20068,19515,21359
1237,20591,20068,19515,21359
1238,20591,20068,19515,21359
1239,20591,20068,19515,21359
1240,20591,20068,19515,21359
1241,20591,20068,19515,21359
1242,20591,20068,19515,21359
1243,20591,20068,19515,21359
1244,20591,20068,19515,21359
1245,20591,20068,19515,21359
1246,20591,20068,19515,21359
1247,20591,20068,19515,21359
1248,20591,20068,19515,21359
1249,20591,20068,19515,21359
1250,20591,20068,19515,21359
1251,20591,20068,19515,21359
1252,20591,20068,19515,21359
1253,20591,20068,19515,21359
1254,20591,20064,19515,21359
1255,20591,20064,19515,21359
1256,20591,20064,19515,21359
1257,20591,20064,19515,21359
1258,20591,20064,19515,21359
1259,20591,20064,19515,21359
1260,20591,20064,19515,21359
1261,20591,20064,19515,21359
1262,20591,20064,19515,21359
1263,20591,20064,19515,21359
1264,20591,20064,19515,21359
1265,20591,20064,19515,21359
1266,20591,20064,19515,21359
1267,20591,20064,19515,21359
1268,20591,20064,19515,21359
1269,20591,20064,19515,21359
1270,20591,20064,19515,21359
1271,20591,20064,19515,21359
1272,20591,20064,19515,21359
1273,20591,20064,19515,21359
1274,20591,20064,19515,21359
1275,20591,20064,19515,21359
1276,20591,20064,19515,21359
1277,20591,20064,19515,21359
1278,20591,20064,19515,21359
1279,20591,20064,19515,21359
1280,20591,20064,19515,21359
1281,20591,20064,19515,21359
1282,20591,20064,19515,21359
1283,20591,20064,19515,21359
1284,20591,20064,19515,21359
1285,20591,20064,19515,21359
1286,20591,20064,19515,21359
1287,20591,20064,19515,21359
1288,20591,20064,19515,21359
1289,20591,20064,19515,21359
1290,20591,20064,19515,21359
1291,20591,20064,19515,21359
1292,20591,20061,19515,21359
1293,20591,20061,19515,21359
1294,20591,20061,19515,21359
1295,20591,20061,19515,21359
1296,20591,20061,19515,21359
1297,20591,20061,19515,21359
1298,20591,20061,19515,21359
1299,20591,20061,19515,21359
1300,20591,20061,19515,21359
1301,20591,20061,19515,21359
1302,20591,20061,19515,21359
1303,20591,20061,19515,21359
1304,20591,20061,19515,21359
1305,20591,20061,19515,21359
1306,20591,20061,19515,21359
1307,20591,20061,19515,21359
1308,20591,20061,19515,21359
1309,20591,20061,19515,21359
1310,20591,20061,19515,21359
1311,20591,20061,19515,21359
1312,20591,20061,19515,21359
1313,20591,20061,19515,21359
1314,20591,20061,19515,21359
1315,20591,20061,19515,21359
1316,20591,20061,19515,21359
1317,20591,20061,19515,21359
1318,20591,20061,19515,21359
1319,20591,20061,19515,21359
1320,20591,20061,19515,21359
1321,20591,20061,19515,21359
1322,20591,20061,19515,21359
1323,20591,20061,19515,21359
1324,20591,20061,19515,21359
1325,20591,20061,19515,21359
1326,20591,20061,19515,21359
1327,20591,20061,19515,21359
1328,20591,19928,19515,21359
1329,20591,19928,19515,21359
1330,20591,19928,19515,21359
1331,20591,19928,19515,21359
1332,20591,19928,19515,21359
1333,20591,19928,19515,21359
1334,20591,19928,19515,21359
1335,20591,19928,19515,21359
1336,20591,19928,19515,21359
1337,20591,19928,19515,21359
1338,20591,19928,19515,21359
1339,20591,19928,19515,21359
1340,20591,19928,19515,21359
1341,20591,19928,19515,21359
1342,20591,19928,19515,21359
1343,20591,19928,19515,21359
1344,20591,19928,19515,21359
1345,20591,19928,19515,21359
1346,20591,19928,19515,21359
1347,20591,19928,19515,21359
1348,20591,19928,19515,21359
1349,20591,19928,19515,21359
1350,20591,19928,19515,21359
1351,20591,19928,19515,21359
1352,20591,19928,19515,21359
1353,20591,19928,19515,21359
1354,20591,19928,19515,21359
1355,20591,19928,19515,21359
1356,20591,19928,19515,21359
1357,20591,19928,19515,21359
1358,20591,19928,19515,21359
1359,20591,19928,19515,21359
1360,20591,19928,19515,21359
1361,20591,19928,19515,21359
1362,20591,19928,19515,21359
1363,20591,19928,19515,21359
1364,20591,19928,19515,21359
1365,20591,19928,19515,21359
1366,20591,19928,19515,21359
1367,20591,19928,19515,21359
1368,20591,19928,19515,21359
1369,20591,19928,19515,21359
1370,20591,19928,19515,21359
1371,20591,19928,19515,21359
1372,20591,19928,19515,21359
1373,20591,19928,19515,21359
1374,20591,19928,19515,21359
1375,20591,19928,19515,21359
1376,20591,19928,19515,21359
1377,20591,19928,19515,21359
1378,20591,19928,19515,21359
1379,20591,19928,19515,21359
1380,20591,19928,19515,21359
1381,20591,19928,19515,21359
1382,20591,19928,19515,21359
1383,20591,19928,19515,21359
1384,20591,19928,19515,21359
1385,20591,19928,19515,21359
1386,20591,19928,19515,21359
1387,20591,19928,19515,21359
1388,20591,19928,19515,21359
1389,20591,19928,19515,21359
1390,20591,19928,19515,21359
1391,20591,19928,19515,21359
1392,20591,19928,19515,21359
1393,20591,19928,19515,21359
1394,20591,19928,19515,21359
1395,20591,19928,19515,21359
1396,20591,19928,19515,21359
1397,20591,19928,19515,21359
1398,20591,19928,19515,21359
1399,20591,19928,19515,21359
1400,20591,19928,19515,21359
1401,20591,19928,19515,21359
1402,20591,19928,19515,21359
1403,20591,19928,19515,21359
1404,20591,19928,19515,21359
1405,20591,19928,19515,21359
1406,20591,19928,19515,21359
1407,20591,19928,19515,21359
1408,20591,19928,19515,21359
1409,20591,19928,19515,21359
1410,20591,19928,19515,21359
1411,20591,19928,19515,21359
1412,20591,19928,19515,21359
1413,20591,19928,19515,21359
1414,20591,19928,19515,21359
1415,20591,19928,19515,21359
1416,20591,19928,19515,21359
1417,20591,19928,19515,21359
1418,20591,19928,19515,21359
1419,20591,19928,19515,21359
1420,20591,19928,19515,21359
1421,20591,19928,19515,21359
1422,20591,19928,19515,21359
1423,20591,19928,19515,21359
1424,20591,19928,19515,21359
1425,20591,19928,19515,21359
1426,20591,19928,19515,21351
1427,20591,19928,19515,21351
1428,20591,19928,19515,21351
1429,20591,19928,19515,21290
1430,20591,19754,19515,21290
1431,20591,19754,19515,21290
1432,20591,19754,19515,21179
1433,20591,19699,19515,21152
1434,20591,19699,19515,21152
1435,20591,19699,19515,21050
1436,20591,19699,19515,21050
1437,20591,19699,19515,21050
1438,20591,19699,19515,21050
1439,20591,19699,19515,21050
1440,20591,19699,19515,21050
1441,20591,19699,19515,21050
1442,20591,19699,19515,21050
1443,20591,19699,19515,21050
1444,20591,19699,19515,21050
1445,20591,19699,19515,21050
1446,20591,19699,19515,21050
1447,20591,19699,19515,21050
1448,20591,19699,19515,21050
1449,20591,19699,19515,21050
1450,20591,19699,19515,21050
1451,20591,19699,19515,21050
1452,20591,19699,19515,21050
1453,20591,19699,19515,21050
1454,20591,19699,19515,21050
1455,20591,19699,19515,21050
1456,20591,19699,19515,21050
1457,20591,19699,19515,21050
1458,20591,19699,19515,21050
1459,20591,19699,19515,21050
1460,20591,19699,19515,21050
1461,20591,19699,19515,21050
1462,20591,19699,19515,21050
1463,20591,19699,19515,21050
1464,20591,19699,19515,21050
1465,20591,19699,19515,21050
1466,20591,19699,19515,21050
1467,20591,19699,19515,21050
1468,20591,19699,19515,21050
1469,20591,19699,19515,21050
1470,20591,19699,19515,21050
1471,20591,19699,19515,21050
1472,20591,19699,19515,21050
1473,20591,19699,19515,21050
1474,20591,19699,19515,21050
1475,20591,19699,19515,21050
1476,20591,19699,19515,21050
1477,20591,19699,19515,21050
1478,20591,19699,19515,21050
1479,20591,19699,19515,21050
1480,20591,19699,19515,21050
1481,20591,19699,19515,21050
1482,20591,19699,19515,21050
1483,20591,19699,19515,21050
1484,20591,19699,19515,21050
1485,20591,19699,19515,21050
1486,20591,19699,19515,21050
1487,20591,19699,19515,21050
1488,20591,19699,19515,21050
1489,20591,19699,19515,21050
1490,20591,19699,19515,21050
1491,20591,19699,19515,21050
1492,20591,19699,19515,21050
1493,20591,19699,19515,21050
1494,20591,19699,19515,21050
1495,20591,19699,19515,21050
1496,20591,19699,19515,21050
1497,20591,19699,19515,21050
1498,20591,19699,19515,21050
1499,20591,19699,19515,21050
1500,20591,19699,19515,21050
1501,20591,19699,19515,21050
1502,20591,19699,19515,21050
1503,20591,19699,19515,21050
1504,20591,19699,19515,21050
1505,20591,19699,19515,21050
1506,20591,19699,19515,21050
1507,20591,19699,19515,21035
1508,20591,19699,19515,20948
1509,20591,19699,19515,20948
1510,20591,19699,19515,20948
1511,20591,19699,19515,20862
1512,20591,19699,19515,20862
1513,20591,19699,19515,20862
1514,20591,19699,19515,20822
1515,20591,19699,19515,20822
1516,20591,19699,19515,20822
1517,20591,19699,19515,20815
1518,20591,19699,19515,20815
1519,20591,19699,19515,20648
1520,20591,19699,19515,20648
1521,20591,19699,19515,20648
1522,20591,19699,19515,20648
1523,20591,19699,19515,20648
1524,20591,19699,19515,20648
1525,20591,19699,19515,20648
1526,20591,19699,19515,20648
1527,20591,19699,19515,20648
1528,20591,19699,19515,20648
1529,20591,19699,19515,20648
1530,20591,19699,19515,20648
1531,20591,19699,19515,20648
1532,20591,19699,19515,20648
1533,20591,19699,19515,20648
1534,20591,19699,19515,20648
1535,20591,19699,19515,20648
1536,20591,19699,19515,20648
1537,20591,19699,19515,20648
1538,20591,19699,19515,20648
1539,20591,19699,19515,20648
1540,20591,19699,19515,20648
1541,20591,19699,19515,20648
1542,20591,19699,19515,20648
1543,20591,19699,19515,20648
1544,20591,19699,19515,20648
1545,20591,19699,19515,20648
1546,20591,19699,19515,20648
1547,20591,19699,19515,20648
1548,20591,19699,19515,20648
1549,20591,19699,19515,20648
1550,20591,19699,19515,20648
1551,20591,19699,19515,20648
1552,20591,19699,19515,20648
1553,20591,19699,19515,20648
1554,20591,19683,19515,20648
1555,20591,19635,19515,20648
1556,20591,19635,19515,20648
1557,20591,19635,19515,20648
1558,20591,19635,19515,20648
1559,20591,19635,19515,20648
1560,20591,19635,19515,20648
1561,20591,19635,19515,20648
1562,20591,19635,19515,20648
1563,20591,19635,19515,20648
1564,20591,19635,19515,20648
1565,20591,19635,19515,20648
1566,20591,19635,19515,20648
1567,20591,19635,19515,20648
1568,20591,19635,19515,20648
1569,20591,19635,19515,20648
1570,20591,19635,19515,20648
1571,20591,19635,19515,20648
1572,20591,19635,19515,20648
1573,20591,19635,19515,20648
1574,20591,19635,19515,20648
1575,20591,19635,19515,20648
1576,20591,19635,19515,20648
1577,20591,19635,19515,20648
1578,20591,19635,19515,20648
1579,20591,19635,19515,20648
1580,20591,19635,19515,20648
1581,20591,19635,19515,20648
1582,20591,19635,19515,20648
1583,20591,19635,19515,20648
1584,20591,19635,19515,20648
1585,20591,19635,19515,20648
1586,20591,19635,19515,20648
1587,20591,19635,19515,20648
